0.003333,2
0.003322,2
0.003311,2
0.003300,2
0.003289,2
0.003279,2
0.003268,2
0.003257,2
0.003247,2
0.003236,2
0.003226,2
0.003215,2
0.003205,2
0.003195,2
0.003185,2
0.003175,2
0.003165,2
0.003155,2
0.003145,2
0.003135,2
0.003125,2
0.003115,2
0.003106,2
0.003096,2
0.003086,2
0.003077,2
0.003067,2
0.003058,2
0.003049,2
0.003040,2
0.003030,2
0.003021,2
0.003012,2
0.003003,2
0.002994,2
0.002985,2
0.002976,2
0.002967,2
0.002959,2
0.002950,2
0.002941,2
0.002933,2
0.002924,2
0.002915,2
0.002907,2
0.002899,2
0.002890,2
0.002882,2
0.002874,2
0.002865,2
0.002857,2
0.002849,2
0.002841,2
0.002833,2
0.002825,2
0.002817,2
0.002809,2
0.002801,2
0.002793,2
0.002786,2
0.002778,2
0.002770,2
0.002762,2
0.002755,2
0.002747,2
0.002740,2
0.002732,2
0.002725,2
0.002717,2
0.002710,2
0.002703,2
0.002695,2
0.002688,2
0.002681,2
0.002674,2
0.002667,2
0.002660,2
0.002653,2
0.002646,2
0.002639,2
0.002632,2
0.002625,2
0.002618,2
0.002611,2
0.002604,2
0.002597,2
0.002591,2
0.002584,2
0.002577,2
0.002571,2
0.002564,2
0.002558,2
0.002551,2
0.002545,2
0.002538,2
0.002532,2
0.002525,2
0.002519,2
0.002513,2
0.002506,1
0.002500,1
0.002494,1
0.002488,1
0.002481,1
0.002475,1
0.002469,1
0.002463,1
0.002457,1
0.002451,1
0.002445,1
0.002439,1
0.002433,1
0.002427,1
0.002421,1
0.002415,1
0.002410,1
0.002404,1
0.002398,1
0.002392,1
0.002387,1
0.002381,1
0.002375,1
0.002370,1
0.002364,1
0.002358,1
0.002353,1
0.002347,1
0.002342,1
0.002336,1
0.002331,1
0.002326,1
0.002320,1
0.002315,1
0.002309,1
0.002304,1
0.002299,1
0.002294,1
0.002288,1
0.002283,1
0.002278,1
0.002273,1
0.002268,1
0.002262,1
0.002257,1
0.002252,1
0.002247,1
0.002242,1
0.002237,1
0.002232,1
0.002227,1
0.002222,1
0.002217,1
0.002212,1
0.002208,1
0.002203,1
0.002198,1
0.002193,1
0.002188,1
0.002183,1
0.002179,1
0.002174,1
0.002169,1
0.002165,1
0.002160,1
0.002155,1
0.002151,1
0.002146,1
0.002141,1
0.002137,1
0.002132,1
0.002128,1
0.002123,1
0.002119,1
0.002114,1
0.002110,1
0.002105,1
0.002101,1
0.002096,1
0.002092,1
0.002088,1
0.002083,1
0.002079,1
0.002075,1
0.002070,1
0.002066,1
0.002062,1
0.002058,1
0.002053,1
0.002049,1
0.002045,1
0.002041,1
0.002037,1
0.002033,1
0.002028,1
0.002024,1
0.002020,1
0.002016,1
0.002012,1
0.002008,1
0.002004,1
0.002000,1
0.001996,1
0.001992,1
0.001988,1
0.001984,1
0.001980,1
0.001976,1
0.001972,1
0.001969,1
0.001965,1
0.001961,1
0.001957,1
0.001953,1
0.001949,1
0.001946,1
0.001942,1
0.001938,1
0.001934,1
0.001931,1
0.001927,1
0.001923,1
0.001919,1
0.001916,1
0.001912,1
0.001908,1
0.001905,1
0.001901,1
0.001898,1
0.001894,1
0.001890,1
0.001887,1
0.001883,1
0.001880,1
0.001876,1
0.001873,1
0.001869,1
0.001866,1
0.001862,1
0.001859,1
0.001855,1
0.001852,1
0.001848,1
0.001845,1
0.001842,1
0.001838,1
0.001835,1
0.001832,1
0.001828,1
0.001825,1
0.001821,1
0.001818,1
0.001815,1
0.001812,1
0.001808,1
0.001805,1
0.001802,1
0.001799,1
0.001795,1
0.001792,1
0.001789,1
0.001786,1
0.001783,1
0.001779,1
0.001776,1
0.001773,1
0.001770,1
0.001767,1
0.001764,1
0.001761,1
0.001757,1
0.001754,1
0.001751,1
0.001748,1
0.001745,1
0.001742,1
0.001739,1
0.001736,1
0.001733,1
0.001730,1
0.001727,1
0.001724,1
0.001721,1
0.001718,1
0.001715,1
0.001712,1
0.001709,1
0.001706,1
0.001704,1
0.001701,1
0.001698,1
0.001695,1
0.001692,1
0.001689,1
0.001686,1
0.001684,1
0.001681,1
0.001678,1
0.001675,1
0.001672,1
0.001669,1
0.001667,1
0.001664,1
0.001661,1
0.001658,1
0.001656,1
0.001653,1
0.001650,1
0.001647,1
0.001645,1
0.001642,1
0.001639,1
0.001637,1
0.001634,1
0.001631,1
0.001629,1
0.001626,1
0.001623,1
0.001621,1
0.001618,1
0.001616,1
0.001613,1
0.001610,1
0.001608,1
0.001605,1
0.001603,1
0.001600,1
0.001597,1
0.001595,1
0.001592,1
0.001590,1
0.001587,1
0.001585,1
0.001582,1
0.001580,1
0.001577,1
0.001575,1
0.001572,1
0.001570,1
0.001567,1
0.001565,1
0.001563,1
0.001560,1
0.001558,1
0.001555,1
0.001553,1
0.001550,1
0.001548,1
0.001546,1
0.001543,1
0.001541,1
0.001538,1
0.001536,1
0.001534,1
0.001531,1
0.001529,1
0.001527,1
0.001524,1
0.001522,1
0.001520,1
0.001517,1
0.001515,1
0.001513,1
0.001511,1
0.001508,1
0.001506,1
0.001504,1
0.001502,1
0.001499,1
0.001497,1
0.001495,1
0.001493,1
0.001490,1
0.001488,1
0.001486,1
0.001484,1
0.001481,1
0.001479,1
0.001477,1
0.001475,1
0.001473,1
0.001471,1
0.001468,1
0.001466,1
0.001464,1
0.001462,1
0.001460,1
0.001458,1
0.001456,1
0.001453,1
0.001451,1
0.001449,1
0.001447,1
0.001445,1
0.001443,1
0.001441,1
0.001439,1
0.001437,1
0.001435,1
0.001433,1
0.001431,1
0.001429,1
0.001427,1
0.001425,1
0.001422,1
0.001420,1
0.001418,1
0.001416,1
0.001414,1
0.001412,1
0.001410,1
0.001408,1
0.001406,1
0.001404,1
0.001403,1
0.001401,1
0.001399,1
0.001397,1
0.001395,1
0.001393,1
0.001391,1
0.001389,1
0.001387,1
0.001385,1
0.001383,1
0.001381,1
0.001379,1
0.001377,1
0.001376,1
0.001374,1
0.001372,1
0.001370,1
0.001368,1
0.001366,1
0.001364,1
0.001362,1
0.001361,1
0.001359,1
0.001357,1
0.001355,1
0.001353,1
0.001351,1
0.001350,1
0.001348,1
0.001346,1
0.001344,1
0.001342,1
0.001340,1
0.001339,1
0.001337,1
0.001335,1
0.001333,1
0.001332,1
0.001330,1
0.001328,1
0.001326,1
0.001325,1
0.001323,1
0.001321,1
0.001319,1
0.001318,1
0.001316,1
0.001314,1
0.001312,1
0.001311,1
0.001309,1
0.001307,1
0.001305,1
0.001304,1
0.001302,1
0.001300,1
0.001299,1
0.001297,1
0.001295,1
0.001294,1
0.001292,1
0.001290,1
0.001289,1
0.001287,1
0.001285,1
0.001284,1
0.001282,1
0.001280,1
0.001279,1
0.001277,1
0.001276,1
0.001274,1
0.001272,1
0.001271,1
0.001269,1
0.001267,1
0.001266,1
0.001264,1
0.001263,1
0.001261,1
0.001259,1
0.001258,1
0.001256,1
0.001255,1
0.001253,1
0.001252,1
0.001250,1
0.001248,1
0.001247,1
0.001245,1
0.001244,1
0.001242,1
0.001241,1
0.001239,1
0.001238,1
0.001236,1
0.001235,1
0.001233,1
0.001232,1
0.001230,1
0.001229,1
0.001227,1
0.001225,1
0.001224,1
0.001222,1
0.001221,1
0.001220,1
0.001218,1
0.001217,1
0.001215,1
0.001214,1
0.001212,1
0.001211,1
0.001209,1
0.001208,1
0.001206,1
0.001205,1
0.001203,1
0.001202,1
0.001200,1
0.001199,1
0.001198,1
0.001196,1
0.001195,1
0.001193,1
0.001192,1
0.001190,1
0.001189,1
0.001188,1
0.001186,1
0.001185,1
0.001183,1
0.001182,1
0.001181,1
0.001179,1
0.001178,1
0.001176,1
0.001175,1
0.001174,1
0.001172,1
0.001171,1
0.001170,1
0.001168,1
0.001167,1
0.001166,1
0.001164,1
0.001163,1
0.001161,1
0.001160,1
0.001159,1
0.001157,1
0.001156,1
0.001155,1
0.001153,1
0.001152,1
0.001151,1
0.001149,1
0.001148,1
0.001147,1
0.001145,1
0.001144,1
0.001143,1
0.001142,1
0.001140,1
0.001139,1
0.001138,1
0.001136,1
0.001135,1
0.001134,1
0.001133,1
0.001131,1
0.001130,1
0.001129,1
0.001127,1
0.001126,1
0.001125,1
0.001124,1
0.001122,1
0.001121,1
0.001120,1
0.001119,1
0.001117,1
0.001116,1
0.001115,1
0.001114,1
0.001112,1
0.001111,1
0.001110,1
0.001109,1
0.001107,1
0.001106,1
0.001105,1
0.001104,1
0.001103,1
0.001101,1
0.001100,1
0.001099,1
0.001098,1
0.001096,1
0.001095,1
0.001094,1
0.001093,1
0.001092,1
0.001091,1
0.001089,1
0.001088,1
0.001087,1
0.001086,1
0.001085,1
0.001083,1
0.001082,1
0.001081,1
0.001080,1
0.001079,1
0.001078,1
0.001076,1
0.001075,1
0.001074,1
0.001073,1
0.001072,1
0.001071,1
0.001070,1
0.001068,1
0.001067,1
0.001066,1
0.001065,1
0.001064,1
0.001063,1
0.001062,1
0.001060,1
0.001059,1
0.001058,1
0.001057,1
0.001056,1
0.001055,1
0.001054,1
0.001053,1
0.001052,1
0.001050,1
0.001049,1
0.001048,1
0.001047,1
0.001046,1
0.001045,1
0.001044,1
0.001043,1
0.001042,1
0.001041,1
0.001040,1
0.001038,1
0.001037,1
0.001036,1
0.001035,1
0.001034,1
0.001033,1
0.001032,1
0.001031,1
0.001030,1
0.001029,1
0.001028,1
0.001027,1
0.001026,1
0.001025,1
0.001024,1
0.001022,1
0.001021,1
0.001020,1
0.001019,1
0.001018,1
0.001017,1
0.001016,1
0.001015,1
0.001014,1
0.001013,1
0.001012,1
0.001011,1
0.001010,1
0.001009,1
0.001008,1
0.001007,1
0.001006,1
0.001005,1
0.001004,1
0.001003,1
0.001002,1
0.001001,1
0.001000,1
0.000999,1
0.000998,1
0.000997,1
0.000996,1
0.000995,1
0.000994,1
0.000993,1
0.000992,1
0.000991,1
0.000990,1
0.000989,1
0.000988,1
0.000987,1
0.000986,1
0.000985,1
0.000984,1
0.000983,1
0.000982,1
0.000981,1
0.000980,1
0.000979,1
0.000978,1
0.000978,1
0.000977,1
0.000976,1
0.000975,1
0.000974,1
0.000973,1
0.000972,1
0.000971,1
0.000970,1
0.000969,1
0.000968,1
0.000967,1
0.000966,1
0.000965,1
0.000964,1
0.000963,1
0.000962,1
0.000962,1
0.000961,1
0.000960,1
0.000959,1
0.000958,1
0.000957,1
0.000956,1
